RetroLootPro ID,Name,Platform,Condition,Barcode,Sell Price,Market Value,Label Price,Cost Basis,Quantity,Status,Category,Item Type,Clover Category
8e612953-da72-4f92-889f-27267d27bdf9,Madden 97,PlayStation,CIB,014633077254,0.00,9.58,9.99,18.55,1,available,Video Games,game,Video Games
c3f9cd6b-90fd-4dd6-8392-74008b7ecf38,Madden 98,PlayStation,CIB,014633078015,0.00,9.99,9.99,19.34,1,available,Video Games,game,Video Games
4813b7af-0b8e-42d1-ba3b-be319c16db3c,Madden NFL 10,PlayStation 3,CIB,014633190236,0.00,5.99,5.99,11.60,1,available,Video Games,game,Video Games
d430ae42-7906-491b-a981-5cbe1865c818,Madden NFL 11,Xbox 360,CIB,014633193572,0.00,7.52,7.99,14.56,1,available,Video Games,game,Video Games
2bfe5c28-954e-4db7-9f8a-aff3d83b3ed0,Madden NFL 11,PlayStation 3,CIB,014633193565,0.00,6.63,6.99,12.84,1,available,Video Games,game,Video Games
2b83cc72-5a8c-464a-a788-92379aa5b398,Madden NFL 12,PlayStation 3,CIB,014633196467,0.00,4.93,4.99,4.00,1,available,Video Games,game,Video Games
a8444c62-c7ed-4ef2-ba8c-f7a76318575e,Madden NFL 12,PlayStation 3,CIB,014633196467,0.00,6.34,5.99,12.27,1,available,Video Games,game,Video Games
897dbd7f-3c71-477f-a76a-4dff4acf9c0b,Madden NFL 12 Hall of Fame Edition,PlayStation 3,CIB,014633196917,0.00,8.65,8.99,16.75,1,available,Video Games,game,Video Games
98b657d0-a47f-4e30-a22e-8e808c3096b4,Madden NFL 13,PlayStation 3,CIB,014633197341,0.00,8.54,8.99,16.53,1,available,Video Games,game,Video Games
07d5286c-e792-4845-b4eb-fc2e239313fc,Madden NFL 16,PlayStation 4,CIB,014633733808,0.00,6.75,6.99,13.07,1,available,Video Games,game,Video Games
23f424dc-c56e-4307-80a7-61e09aad4327,Madden NFL 16,Xbox One,CIB,014633733815,0.00,5.90,5.99,11.42,1,available,Video Games,game,Video Games
04a178af-252e-453e-94f1-a70e9302a0b1,Madden NFL 18,Xbox One,CIB,014633370034,0.00,3.30,2.99,6.39,1,available,Video Games,game,Video Games
b08bb93f-31b3-4b06-b028-0cd19b873a29,Madden NFL 21,Xbox One,CIB,014633379808,0.00,4.26,3.99,8.25,1,available,Video Games,game,Video Games
101923ea-6b5d-45e6-816b-7a08e50123d0,Madden NFL 25,PlayStation 3,CIB,014633730562,0.00,4.57,4.99,8.85,1,available,Video Games,game,Video Games
c27127f9-ce97-45db-903d-956c3b75e7ea,Madden NFL 25 [Bonus Edition],Xbox 360,CIB,014633367447,0.00,9.84,9.99,12.86,1,available,Video Games,game,Video Games
39c37bc2-6e70-452b-89be-35bc7fdd69f8,Major League Baseball 2K10,Xbox 360,CIB,710425397455,0.00,6.06,5.99,7.92,1,available,Video Games,game,Video Games
9c30666a-1765-47c6-a7d0-46c725aa4cf8,Major League Baseball 2K8,Xbox 360,CIB,710425393525,0.00,4.84,4.99,9.37,1,available,Video Games,game,Video Games
97f521c3-87c2-4bd3-b056-076738188ee0,Makai Senki Disgaea [Playstation 2 the Best],PlayStation 2,CIB,4995506000653,0.00,0.00,0.00,0.00,1,available,Video Games,game,Video Games
76b03b07-fc49-4c69-a688-4ef131b91021,Mario & Sonic at the Olympic Games,DS,CIB,,0.00,10.25,9.99,13.39,1,available,Manual Entry,game,Video Games
0c1d0e82-c282-4421-9694-9e8724402948,Mario Party 4,GameCube,CIB,045496960384,0.00,61.86,61.99,26.46,1,available,Video Games,game,Video Games
1a03323c-ebf0-4288-932c-3b4aa64501e5,Mario Party 6,GameCube,CIB,,0.00,96.00,95.99,41.06,1,available,Manual Entry,unknown,Video Games
3f09d817-66d6-47b9-8cf6-bd3cf4728f77,Mario Power Tennis,GameCube,CIB,,0.00,38.09,37.99,16.29,1,available,Manual Entry,unknown,Video Games
cdda6c29-48d1-46b1-96fd-5a7949d5ba40,Maximo,PlayStation 2,CIB,4976219654142,0.00,16.37,15.99,32.22,1,available,Video Games,game,Video Games
ed076af4-c6ee-44e3-8420-74763f38ff56,Maybe Not,Book,Loose,9781501125713,6.99,6.99,6.99,5.00,1,available,"Books, Adult Romance",accessory,Books & Media
5fea2c74-4ba3-4692-9c97-b4266a967e26,Maybe Now,Book,Loose,9781668013342,7.99,7.99,7.99,6.00,1,available,Books & Media,accessory,Books & Media
b85de03d-f060-46b5-b1a8-5cc24ad226ad,Maybe someday,Book,Loose,9781476753164,7.99,7.99,7.99,0.00,1,available,Books & Media,accessory,Books & Media
004a1d87-ae53-48c0-bfcb-f8cd883173a8,Maybe someday,Book,Loose,9781476753164,7.99,7.99,7.99,4.00,1,available,Books & Media,accessory,Books & Media
76f3c8d0-3e05-4f84-b353-f44e8cb9b9a5,Maybe someday,Book,Loose,9781476753164,7.99,7.99,7.99,6.00,1,available,Books & Media,accessory,Books & Media
bb12db86-380e-4713-bd77-c01b9a829fb7,Metroid Prime,GameCube,CIB,,0.00,24.99,24.99,10.69,1,available,Manual Entry,unknown,Video Games
b55275f9-926b-48fa-ac8f-67c123451e9b,MLB 07 The Show,PlayStation 3,CIB,711719755623,0.00,2.98,2.99,4.00,1,available,Video Games,game,Video Games
3b3bc4de-5516-4205-9e80-fb41521b25cc,MLB 07 The Show,PlayStation 3,CIB,711719810926,0.00,6.99,6.99,13.53,1,available,Video Games,game,Video Games
9b80b730-30a7-47f2-a8bc-b62887e74dd6,MLB 07 The Show,PlayStation 3,CIB,711719755623,0.00,7.47,6.99,14.46,1,available,Video Games,game,Video Games
df0113d2-66e0-4119-bb92-40278391e510,MLB 08 The Show,PlayStation 3,CIB,711719814122,0.00,5.99,5.99,6.80,1,available,Video Games,game,Video Games
1c7d2f97-12f5-458f-a38d-9155d44990b9,MLB 10 The Show,PlayStation 3,CIB,711719820727,0.00,6.96,6.99,13.47,1,available,Video Games,game,Video Games
9e37c7f9-fcdd-4f6d-a423-eee3f0f14664,MLB 15: The Show,PlayStation 3,CIB,711719053088,0.00,7.23,6.99,14.00,1,available,Video Games,game,Video Games
77fe5075-6232-46e4-97e3-fbedb45dca11,MLB 2004,PlayStation 2,CIB,711719725626,0.00,6.98,6.99,13.51,1,available,Video Games,game,Video Games
f7c74d62-dacb-4549-980b-32cb152e496e,MLB 2005,PlayStation 2,CIB,,0.00,6.01,5.99,7.85,1,available,Manual Entry,unknown,Video Games
b16ae3e9-e742-46c6-a58c-76080eabe462,MLB Slugfest 2003,GameCube,CIB,031719198566,0.00,21.82,21.99,9.33,1,available,Video Games,game,Video Games
ba6f014d-e52b-4da5-ac5d-6faf7dc2e578,Mobile Suit Gundam Climax U.C,PlayStation 2,CIB,4543112396525,0.00,18.44,17.99,36.30,1,available,Video Games,game,Video Games
70b31cea-a961-430c-8673-65e2bcc12816,Mobile Suit Gundam Seed Destiny: Generation of CE,PlayStation 2,CIB,4543112341662,0.00,10.93,10.99,21.51,1,available,Video Games,game,Video Games
b7e76f65-956f-4575-8842-c20326337178,Mobile Suit Gundam Seed Destiny: Generation of CE,PlayStation 2,CIB,4543112341662,0.00,6.68,6.99,4.00,1,available,Video Games,game,Video Games
fcf65f0e-5e5d-486c-8ba4-a1add0f9d5a3,Monster 4x4: Stunt Racer,Wii,CIB,008888175773,0.00,7.88,7.99,15.26,1,available,Video Games,game,Video Games
1be92263-41b1-4536-bbdb-1d5d01634c4f,Monster Garage,Xbox,CIB,,0.00,6.99,6.99,9.13,1,available,Manual Entry,unknown,Video Games
f951a3cd-95ad-40aa-8ed4-40247799a66f,Monster High: Ghoul Spirit,Wii,CIB,785138305462,0.00,8.68,8.99,16.80,1,available,Video Games,game,Video Games
60c5bdc0-9cab-4b49-8a4b-016b96b27663,Monster Jam Urban Assault,Wii,CIB,047875757158,0.00,7.99,7.99,15.47,1,available,Video Games,game,Video Games
d9e8a285-4c95-4246-ba14-a0a9abe5762d,Motionsports: Adrenaline,PlayStation 3,CIB,008888346920,0.00,6.31,5.99,12.22,1,available,Video Games,game,Video Games
d5b8d238-a89b-4315-a4c3-c78c180e69e4,Mountain Bike Adrenaline,PlayStation 2,CIB,853333001288,0.00,5.11,4.99,6.68,1,available,Video Games,game,Video Games
169224e5-563e-4297-9b14-5f289df22106,Mr. Fixer Upper,Book,Loose,9781728295152,3.99,3.99,3.99,1.00,1,available,Books & Media,accessory,Books & Media
9ccbd222-3c6b-4116-b0ab-339faa5d2fc1,MVP Baseball 2004,PlayStation 2,CIB,014633147483,0.00,5.71,5.99,11.05,1,available,Video Games,game,Video Games
8e93ce06-6fb7-47ce-987e-505c46823175,Naruto Clash of Ninja 2,GameCube,CIB,,0.00,17.47,16.99,7.47,1,available,Manual Entry,unknown,Video Games
11e1aec2-ab78-47c7-8947-abe222c25817,Naruto Uzumaki Ninden,PlayStation 2,CIB,4543112341686,0.00,3.42,2.99,6.73,1,available,Video Games,game,Video Games
523a3746-3996-4519-bb78-bcc0573faf7a,Naruto: Narutimate Hero,PlayStation 2,CIB,4543112141071,0.00,7.83,7.99,0.00,1,available,Video Games,game,Video Games
ece9e89e-9eae-451c-91ad-6cf498cd5703,Naruto: Narutimate Hero,PlayStation 2,CIB,4543112141071,0.00,7.83,7.99,15.41,1,available,Video Games,game,Video Games
49213098-4555-4432-beff-53aa3920a468,NASCAR 06 Total Team Control,PlayStation 2,CIB,014633149432,0.00,11.72,11.99,22.69,1,available,Video Games,game,Video Games
04d99793-0a2e-4827-bd04-fc3e75424161,NASCAR 07,PlayStation 2,CIB,014633152173,0.00,6.24,5.99,10.94,1,available,Video Games,game,Video Games
b95ba5c4-3a04-466d-bc81-2390e5f91a45,NASCAR 07,Xbox,CIB,014633152180,0.00,8.84,8.99,17.11,1,available,Video Games,game,Video Games
eeaea00f-c86d-4b7d-bd52-b7a5c5d30a79,NASCAR 08,PlayStation 2,CIB,014633154009,0.00,4.95,4.99,9.58,1,available,Video Games,game,Video Games
8e43bf6d-30e8-4c0b-8a19-a711f74a68ab,NASCAR Chase for the Cup 2005,PlayStation 2,CIB,014633147759,0.00,9.74,9.99,18.86,1,available,Video Games,game,Video Games
e7867447-9581-46fa-adc6-852dc1e18025,NASCAR Chase for the Cup 2005,Xbox,CIB,014633147766,0.00,7.09,6.99,13.84,1,available,Video Games,game,Video Games
3f5a0ec0-768b-44f3-aec2-4582da512cc7,NASCAR Racing,PlayStation,CIB,020626735513,0.00,7.46,6.99,14.44,1,available,Video Games,game,Video Games
c01d1762-9030-4b5c-86c2-e6394511c1f7,NASCAR Thunder 2002,Xbox,CIB,014633143263,0.00,8.96,8.99,17.35,1,available,Video Games,game,Video Games
94a2ca40-b728-46b8-aa4c-f58c9c31bdd5,NBA 2K11,PlayStation 3,CIB,710425378508,0.00,7.97,7.99,4.00,1,available,Video Games,game,Video Games
1fde6c72-93a4-49ac-b65b-e6be42f7bb93,NBA 2K11,PlayStation 3,CIB,710425379291,0.00,7.23,6.99,4.00,1,available,Video Games,game,Video Games
bc4e459c-8c0b-4ef1-b421-e7a1bddc043a,NBA 2K11,PlayStation 3,CIB,710425378508,0.00,7.97,7.99,4.00,1,available,Video Games,game,Video Games
7bbc0704-66a3-4205-b664-6fdb4b99268e,NBA 2K11,PlayStation 3,CIB,710425378508,0.00,7.73,7.99,10.10,1,available,Video Games,game,Video Games
e03c6acf-4e93-4456-b81a-ca0e472df362,NBA 2K11,PlayStation 3,CIB,710425378508,0.00,7.73,7.99,14.97,1,available,Video Games,game,Video Games
d4d465b2-b1b0-4a1b-baf8-233929835f23,NBA 2K12,PlayStation 3,CIB,710425470561,0.00,9.00,8.99,11.76,1,available,Video Games,game,Video Games
00c61450-b5c4-4355-bf29-dfad16b9e80c,NBA 2K13,PlayStation 3,CIB,710425471896,0.00,5.00,4.99,9.68,1,available,Video Games,game,Video Games
c446bffe-088a-4ee6-be94-12cf504acc46,NBA 2K15,Xbox 360,CIB,710425494123,0.00,5.00,4.99,9.68,1,available,Video Games,game,Video Games
dd21e922-d453-4a37-8a0b-ad64354f4c4b,NBA 2K16,Xbox 360,CIB,710425495960,0.00,7.53,7.99,14.58,1,available,Video Games,game,Video Games
1d17f780-d3b6-49e4-a29b-0d59ac3a3c43,NBA 2K17,Xbox One,CIB,710425497728,0.00,6.45,5.99,12.49,1,available,Video Games,game,Video Games
5d3f5d38-e251-4db0-b068-308d1f0a3fd0,NBA 2K17,Xbox 360,CIB,710425497742,0.00,7.38,6.99,14.29,1,available,Video Games,game,Video Games
e4dd73cb-86bd-4871-88a1-98eec0630b0c,NBA 2K17,PlayStation 3,CIB,710425477751,0.00,11.81,11.99,14.52,1,available,Video Games,game,Video Games
db8c629d-c5f9-4829-852e-731b86b0c600,NBA 2K18,Xbox One,CIB,710425499081,0.00,4.89,4.99,9.47,1,available,Video Games,game,Video Games
1d5babd4-fbec-4f71-b58c-a61b6464325b,NBA 2K18,Xbox One,CIB,710425499036,0.00,4.89,4.99,9.47,1,available,Video Games,game,Video Games
be66dbfd-3e9f-4c8d-b2d8-f3ae6890af8c,NBA 2K2,GameCube,CIB,,0.00,8.80,8.99,3.76,1,available,Manual Entry,unknown,Video Games
e7e7f176-68b0-4079-a50a-910bce0c7423,NBA Live 08,PlayStation 3,CIB,014633154146,0.00,5.86,5.99,7.16,1,available,Video Games,game,Video Games
060d903c-16ef-4f96-bd13-2623d5cefad4,NBA Live 10,PlayStation 3,CIB,014633156850,0.00,7.00,6.99,13.55,1,available,Video Games,game,Video Games
7aa5f31e-3302-4448-889c-74a87b5ef7ae,NBA Live 2002,PlayStation 2,CIB,014633143515,0.00,6.13,5.99,5.65,1,available,Video Games,game,Video Games
ed88100a-0f14-445c-8fa5-6699909f4161,NBA Live 2004,Xbox,CIB,014633146639,0.00,6.84,6.99,13.24,1,available,Video Games,game,Video Games
6a05bb72-7c1d-489a-936d-5bf2ece7321f,NBA Live 2005,GameCube,CIB,,0.00,8.77,8.99,3.75,1,available,Manual Entry,unknown,Video Games
29ebe8ac-7afa-46cf-b2cd-c43a8147da77,NBA Live 2005,Xbox 360,CIB,014633148060,0.00,7.38,6.99,14.29,1,available,Video Games,game,Video Games
e1738cc5-9b1e-4c58-934d-b6ed13e5589f,NBA Live 2006,Xbox,CIB,014633149517,0.00,6.00,5.99,11.62,1,available,Video Games,game,Video Games
dcaa57e5-55dc-4f48-9d4d-74dec5da8256,NBA Live 2006,PlayStation 2,CIB,014633149500,0.00,6.38,5.99,12.35,1,available,Video Games,game,Video Games
75c824d4-77e7-4321-a6c5-7f2dcc1f13c7,NBA Starting Five,PlayStation 2,CIB,083717200444,0.00,6.10,5.99,11.81,1,available,Video Games,game,Video Games
5ff0b80e-7407-442a-b99e-ee41602cbbad,NBA Street,GameCube,CIB,,0.00,19.48,18.99,18.15,1,available,Manual Entry,unknown,Video Games
36b9fca8-e3ad-4b80-afd2-f09c70b9a75c,NBA Street V3,GameCube,CIB,,0.00,19.63,19.99,8.40,1,available,Manual Entry,unknown,Video Games
aca1ea31-5dc2-4c31-9c89-6c5cd1bf18e8,NCAA College Basketball 2K3,Xbox,CIB,010086640281,0.00,7.39,6.99,14.31,1,available,Video Games,game,Video Games
20a4e4b4-4fc2-4e63-91b6-6e16283c6230,NCAA Football 2005,GameCube,CIB,,0.00,10.46,9.99,4.47,1,available,Manual Entry,unknown,Video Games
d5fdf5f2-d586-4748-b5e8-23ce4fed8131,NCAA Football 2005,Xbox,CIB,,0.00,6.86,6.99,7.81,1,available,Manual Entry,unknown,Video Games
46062e72-f737-4c2d-be7d-f9043823eb93,NCAA March Madness 2004,Xbox,CIB,014633146752,0.00,6.38,5.99,12.35,1,available,Video Games,game,Video Games
9a73fd18-1f4a-47cb-b817-dd2c404115d4,NCAA March Madness 2004,Xbox,CIB,014633146752,0.00,6.68,6.99,4.00,1,available,Video Games,game,Video Games
c80162d6-5c81-49ca-9931-26c175ee33d1,NCAA March Madness 2005,Xbox 360,CIB,014633148176,0.00,7.42,6.99,14.37,1,available,Video Games,game,Video Games
547794a2-7080-4118-a992-bcf8005ef4d9,NCAA March Madness 2006,Xbox,CIB,014633149982,0.00,7.46,6.99,14.44,1,available,Video Games,game,Video Games
9d4f5e44-eea4-4cff-843a-90cc5d7e13e6,Need for Speed Most Wanted,GameCube,CIB,,0.00,36.08,35.99,16.04,1,available,Manual Entry,unknown,Video Games
91a28b84-19de-46ef-810f-1b2ad22c0604,Need for Speed Underground 2,Xbox,CIB,,0.00,18.93,18.99,24.73,1,available,Manual Entry,unknown,Video Games
b4fdca9a-9b35-4dd3-b9cd-fcde5c6e27d6,Neon Gods,Book,Loose,9781728231730,5.99,5.99,5.99,0.00,1,available,Books & Media,accessory,Books & Media
c2034cf3-a962-476c-9d55-f4b850632934,Never,Book,Loose,9780593300046,7.99,7.99,7.99,0.00,1,available,Books & Media,accessory,Books & Media
bee3b455-03a4-456d-aff1-0db63882c989,NFL 2K3,PlayStation 2,CIB,010086630237,0.00,3.91,3.99,7.57,1,available,Video Games,game,Video Games
801a49a6-6edc-4f30-93f7-b9816e779064,NFL 2K3,GameCube,CIB,,0.00,7.00,6.99,2.99,1,available,Manual Entry,unknown,Video Games
676e749f-60a7-4628-8341-890002a290d2,NFL Blitz 2002,GameCube,CIB,,0.00,15.00,14.99,6.42,1,available,Manual Entry,unknown,Video Games
294596f9-4811-4015-8168-74e75576a394,NFL Blitz 2003,GameCube,CIB,,0.00,21.52,21.99,9.20,1,available,Manual Entry,unknown,Video Games
0a828512-eff8-429f-997b-d8219ebb57b0,NFL Street,GameCube,CIB,,0.00,47.49,46.99,20.31,1,available,Manual Entry,unknown,Video Games
8e0207e6-9372-40f6-b419-32ce062e40b6,NFL Street 2,Xbox,CIB,,0.00,15.00,14.99,19.60,1,available,Manual Entry,unknown,Video Games
12d49863-7d40-4301-9ace-327310de82a4,NFL Street 2,Xbox,CIB,,0.00,15.00,14.99,19.60,1,available,Manual Entry,unknown,Video Games
a0494282-1a31-47a9-9c41-06f4dcd3b72d,NHL 11,PlayStation 3,CIB,014633194869,0.00,2.65,2.99,5.13,1,available,Video Games,game,Video Games
3f5fe68c-6b9e-4a02-a76b-e05dcb78d82a,NHL 2001,PlayStation 2,CIB,014633142266,0.00,8.21,7.99,15.89,1,available,Video Games,game,Video Games
20ce0234-fc2b-476e-aa76-82c5e4238669,NHL 2002,PlayStation 2,CIB,014633143317,0.00,5.30,4.99,10.26,1,available,Video Games,game,Video Games
2f9cd6da-36bf-4467-9343-588b9c63adc8,NHL 2003,Xbox,CIB,014633145458,0.00,5.11,4.99,9.89,1,available,Video Games,game,Video Games
a9bb3a5a-ce51-41c4-96a0-84a746f76f1c,NHL Hitz 2003,GameCube,CIB,,0.00,37.91,37.99,16.21,1,available,Manual Entry,unknown,Video Games
8fdd29c5-ba23-4116-a90c-85a2b7050a7f,No Going Back,Book,Loose,9780062869760,8.99,8.99,8.99,0.00,1,available,Books & Media,accessory,Books & Media
73723d13-fc8e-450c-b262-256861e7094d,Oni Rei: Fukkatsu,PlayStation,CIB,4945640000064,0.00,14.04,13.99,27.64,1,available,Video Games,game,Video Games
af95c64b-9311-4b10-bfb0-55602a136807,Onyx Storm,Book,Loose,9781649377159,17.99,17.99,17.99,12.99,1,available,"Books, Romance Fantasy",accessory,Books & Media
25b23cff-23f2-4288-a3a1-52043ddcb506,Overwatch Origins Edition,Xbox One,CIB,047875877634,0.00,5.81,5.99,4.00,1,available,Video Games,game,Video Games
e434248d-25bf-4222-897a-765b1712bd60,Overwatch Origins Edition,Xbox One,CIB,047875877634,0.00,7.08,6.99,13.71,1,available,Video Games,game,Video Games
ef587ce3-814d-498c-9149-761e5c78c4f9,Pack Darling Complete Duology,Book,Loose,Pack Darling Complete Duology,49.99,49.99,49.99,0.00,1,available,Books,accessory,Books & Media
a36164e6-262e-47c6-98b4-4af2d6102b02,Pick Six,Book,Loose,9781959523123,18.99,18.99,18.99,10.00,1,available,Books & Media,accessory,Books & Media
7ac4a4f6-7c79-4968-9bb4-5ba041f90ceb,PlayStation 2 8MB Memory Card,PlayStation 2,CIB,,0.00,15.54,15.99,20.30,1,available,Manual Entry,memory_card,Video Games
4186beb5-b227-4e55-9d01-476e57df551e,Pocket Bike Racer,Xbox,CIB,,0.00,0.00,0.00,0.00,1,available,Manual Entry,unknown,Video Games
e9b2b606-9b6f-4b98-8cfe-d663906bda9f,Pokémon XD Gale of Darkness,GameCube,CIB,,0.00,214.54,214.99,91.76,1,available,Manual Entry,game,Video Games
f1d3b297-7953-48e8-b68b-10bd8b9af9d0,Portal 2,Xbox 360,CIB,014633098815,0.00,9.89,9.99,19.15,1,available,Video Games,game,Video Games
e6b8c85c-51d2-4150-95c2-eb813009ab18,Pride Of The Dragon Peace,PlayStation 2,CIB,4948872150804,0.00,11.80,11.99,23.23,1,available,Video Games,game,Video Games
7e3eae70-80bd-471e-8fe2-a8117566e750,Project Gotham Racing,Xbox,CIB,,0.00,7.99,7.99,10.44,1,available,Manual Entry,unknown,Video Games
f72aba8f-9ba8-4bd7-b3c2-c763c8b6ca49,Pucking Around,Book,Loose,9781496752406,9.99,9.99,9.99,0.00,1,available,Books & Media,accessory,Books & Media
e08b9d71-6ec8-43a9-ba0e-065fc10110c9,Pucking Wild,Book,Loose,9781496752413,14.99,14.99,14.99,18.00,1,available,Books & Media,accessory,Books & Media
d46075c9-6f60-4c86-bad2-df1451bb9efb,Puyo Pop Fever,PlayStation 2,CIB,4974365830991,0.00,8.99,8.99,17.70,1,available,Video Games,game,Video Games
e353195f-414c-4b83-a777-b5b039ecfed2,Puzzle Challenge Crosswords and More,PlayStation 2,CIB,650008399516,0.00,5.35,4.99,10.36,1,available,Video Games,game,Video Games
9aba6a66-828a-42b1-ae03-6059f73c8387,Rainbow Six,PlayStation,CIB,646227881390,0.00,10.95,10.99,21.20,1,available,Video Games,game,Video Games
6f9d0ae5-c2c9-48d4-bf21-0a1ff2e96315,Rapala Pro Bass Fishing 2010,Xbox 360,CIB,047875764255,0.00,8.47,7.99,16.40,1,available,Video Games,game,Video Games
bb9b8b28-33b2-4654-b027-c2be6e5ee4f0,RC Revenge Pro,PlayStation 2,CIB,,0.00,11.73,11.99,15.33,1,available,Manual Entry,unknown,Video Games
120c6535-141e-4fd7-8eca-0979d7782748,Reel Fishing,PlayStation,CIB,,0.00,9.02,8.99,11.79,1,available,Manual Entry,unknown,Video Games
0ee125c3-a173-4c60-88d1-52d2f7e1d4b7,Return to Castle Wolfenstein,PlayStation 2,CIB,047875804456,0.00,13.87,13.99,26.85,1,available,Video Games,game,Video Games
9c44ee67-03b4-49ba-a264-ba266a4c19c1,Ritual,Book,Loose,9798218160197,19.99,19.99,19.99,20.00,1,available,Books & Media,accessory,Books & Media
9fcab8aa-0a5f-4a24-b523-ce2b2ccc00a0,Rugby 2005,Xbox,CIB,014633149043,0.00,6.38,5.99,12.35,1,available,Video Games,game,Video Games
caaafd0b-0b80-49a2-aeec-a93e3d02b75f,Ryu ga Gotoku 3,PlayStation 3,CIB,4974365835347,0.00,14.99,14.99,29.51,1,available,Video Games,game,Video Games
847bc0e1-b32c-48ab-9638-754df3f0f3e8,Sadie’s Highlander,Book,Loose,9798215169636,9.99,9.99,9.99,0.00,1,available,Books,accessory,Books & Media
f2b54a9a-855a-4880-8460-84a2295ba8ef,Samurai Western,PlayStation 2,CIB,4940261508074,0.00,15.62,15.99,30.75,1,available,Video Games,game,Video Games
0ef9d4e6-c019-4a6f-a593-64a1dabb1df2,Saw II: Flesh & Blood,PlayStation 3,CIB,083717202158,0.00,79.99,79.99,95.00,1,available,Video Games,game,Video Games
9bb2d2b5-da11-4543-b40a-f756b58caab4,Sega Bass Fishing Duel,PlayStation 2,CIB,,0.00,9.59,9.99,12.53,1,available,Manual Entry,game,Video Games
6e588858-aa34-44db-ae1d-07679e615939,Sengoku Musou,PlayStation 2,CIB,4988615018800,0.00,6.76,6.99,13.31,1,available,Video Games,game,Video Games
8e5bac0f-b808-4598-bfb7-d7203b81db89,Sengoku Musou 3,Wii,CIB,4988615032479,0.00,9.30,8.99,4.00,1,available,Video Games,game,Video Games
8d4eb388-d581-4845-b523-1a6e13369d84,Sengoku Musou 3,Wii,CIB,4988615032479,0.00,11.05,10.99,21.75,1,available,Video Games,game,Video Games
88227e23-54a5-42d5-a7d0-03f6b34b4828,Shaun White Skateboarding,Xbox 360,CIB,008888526278,0.00,6.97,6.99,13.49,1,available,Video Games,game,Video Games
f760573f-1698-4f39-8619-c08b9fa1c4cb,Shaun White Snowboarding Road Trip,Wii,CIB,008888174301,0.00,5.00,4.99,9.68,1,available,Video Games,game,Video Games
3a0ceaa4-19d9-4c19-9330-e98d4a5a9d74,Shin Hokuto Musou,PlayStation 3,CIB,4988615045820,0.00,14.11,13.99,27.77,1,available,Video Games,game,Video Games
dc93eed5-033e-4e41-b6ad-ad16b4d7d0ff,Shin Hokuto Musou,PlayStation 3,CIB,4988615045820,0.00,7.00,6.99,4.00,1,available,Video Games,game,Video Games
aae60794-d126-4448-802e-6a2ad3caa4e9,Shin Sangoku Musou 4,PlayStation 2,CIB,4988615020889,0.00,6.60,6.99,4.00,1,available,Video Games,game,Video Games
6288ad1f-9197-41ab-bcc1-bb2c9cd5f381,Shin Sangoku Musou Multi Raid Special,PlayStation 3,CIB,4988615031779,0.00,23.02,22.99,45.31,1,available,Video Games,game,Video Games
4332f427-d60f-4a87-b4da-3fa5f80389f6,Shinsengumi Gunrou-Den,PlayStation 2,CIB,4974365830878,0.00,0.00,0.00,0.00,1,available,Video Games,game,Video Games
8d8ffdce-b826-4275-b65d-9d9582f34dab,Singstar Amped,PlayStation 2,CIB,711719761228,0.00,3.30,2.99,6.39,1,available,Video Games,game,Video Games
27c0a535-fe55-40ec-a9a4-3d4c45b0f039,Skylanders Giants,Xbox 360,CIB,,0.00,40.00,39.99,52.26,1,available,Manual Entry,unknown,Video Games
dc5d2192-714f-4101-b70f-2ae7f003c330,Skylanders Swap Force,Xbox 360,CIB,,0.00,10.75,10.99,14.05,1,available,Manual Entry,unknown,Video Games
8fbd47c7-9aab-4c6a-a765-e75027280ca0,Sonic Boom Fire & Ice,3DS,CIB,,0.00,13.77,13.99,17.99,1,available,Manual Entry,unknown,Video Games
c1fac0b5-8c3b-49cc-b2d3-e2d6fafae7f8,Space Channel 5 Part 2,PlayStation 2,CIB,4974365830014,0.00,16.14,15.99,31.77,1,available,Video Games,game,Video Games
d1936c29-4de3-4b90-957c-e9650846e044,Splashdown Rides Gone Wild,PlayStation 2,CIB,752919460320,0.00,10.00,9.99,13.07,1,available,Video Games,game,Video Games
da57121a-efc9-4c1e-915c-3844bff525d9,SpongeBob SquarePants The Movie,PlayStation 2,CIB,752919460542,0.00,18.66,18.99,36.13,1,available,Video Games,game,Video Games
e11374e3-feca-46b8-bac4-7edf37d52fe8,Spy Hunter,PlayStation 2,CIB,031719268238,0.00,7.84,7.99,15.18,1,available,Video Games,game,Video Games
e1a2d68f-bd64-4b33-a4db-77bb1210e0ee,SSX 3,PlayStation 2,CIB,014633147100,0.00,17.45,16.99,19.94,1,available,Video Games,game,Video Games
c2c0afcd-41ef-46d5-8034-2c4b674fe248,SSX 3,GameCube,CIB,014633147124,0.00,24.01,23.99,10.27,1,available,Video Games,game,Video Games
2ce01837-fe29-4943-8e1a-3d442e9db5c4,Star Wars Battlefront,Xbox,CIB,,0.00,15.65,15.99,20.45,1,available,Manual Entry,unknown,Video Games
7aef3301-ae0f-4ad4-b1a4-3640de0d8262,Star Wars Battlefront [Deluxe Edition],Xbox One,CIB,014633735000,0.00,6.83,6.99,13.22,1,available,Video Games,game,Video Games
6f459285-88f9-483c-aec3-ef2dfda7abd5,Star Wars Battlefront 2,Xbox,CIB,,0.00,15.65,15.99,20.45,1,available,Manual Entry,unknown,Video Games
