id,product_name,console,condition,status,saved_selected_market_value,saved_price_loose,saved_price_cib,pc_loose,pc_cib,pc_new,pc_graded,pc_selected_market_value,delta_selected,pc_product_id,pc_product_name,pc_platform,match_strategy,flag
7aa5f31e-3302-4448-889c-74a87b5ef7ae,NBA Live 2002,PlayStation 2,CIB,available,6.13,2.92,6.13,2.92,0,0,0,0,-6.13,5550,NBA Live 2002,Playstation 2,stored_id,ok
ed88100a-0f14-445c-8fa5-6699909f4161,NBA Live 2004,Xbox,CIB,available,6.84,4.92,6.84,4.92,0,0,0,0,-6.84,6441,NBA Live 2004,Xbox,stored_id,ok
6a05bb72-7c1d-489a-936d-5bf2ece7321f,NBA Live 2005,GameCube,CIB,available,8.77,6.45,8.77,6.4,0,0,0,0,-8.77,3430,NBA Live 2005,Gamecube,stored_id,ok
29ebe8ac-7afa-46cf-b2cd-c43a8147da77,NBA Live 2005,Xbox 360,CIB,available,7.38,4.26,7.38,4.26,0,0,0,0,-7.38,6442,NBA Live 2005,Xbox,stored_id,ok
dcaa57e5-55dc-4f48-9d4d-74dec5da8256,NBA Live 2006,PlayStation 2,CIB,available,6.38,3.94,6.38,3.96,0,0,0,0,-6.38,5554,NBA Live 2006,Playstation 2,stored_id,ok
e1738cc5-9b1e-4c58-934d-b6ed13e5589f,NBA Live 2006,Xbox,CIB,available,6,4.14,6,4.29,0,0,0,0,-6,6443,NBA Live 2006,Xbox,stored_id,ok
75c824d4-77e7-4321-a6c5-7f2dcc1f13c7,NBA Starting Five,PlayStation 2,CIB,available,6.1,6.1,0,6.1,0,0,0,0,-6.1,5558,NBA Starting Five,Playstation 2,stored_id,ok
5ff0b80e-7407-442a-b99e-ee41602cbbad,NBA Street,GameCube,CIB,available,42.43,35.91,42.43,37.34,0,0,0,0,-42.43,3433,NBA Street Vol 2,Gamecube,stored_id,ok
36b9fca8-e3ad-4b80-afd2-f09c70b9a75c,NBA Street V3,GameCube,CIB,available,19.63,16.74,19.63,16.74,0,0,0,0,-19.63,61591,NBA Street Vol 3,JP Gamecube,stored_id,ok
aca1ea31-5dc2-4c31-9c89-6c5cd1bf18e8,NCAA College Basketball 2K3,Xbox,CIB,available,7.39,6.48,7.39,6.48,0,0,0,0,-7.39,6447,NCAA College Basketball 2K3,Xbox,stored_id,ok
20a4e4b4-4fc2-4e63-91b6-6e16283c6230,NCAA Football 2005,GameCube,CIB,available,10.46,8.5,10.46,8.5,0,0,0,0,-10.46,3439,NCAA Football 2005,Gamecube,stored_id,ok
d5fdf5f2-d586-4748-b5e8-23ce4fed8131,NCAA Football 2005,Xbox,CIB,available,5.98,1.86,5.98,1.86,0,0,0,0,-5.98,20077,NCAA Football 2005 Top Spin Combo,Xbox,stored_id,ok
46062e72-f737-4c2d-be7d-f9043823eb93,NCAA March Madness 2004,Xbox,CIB,available,6.38,6.06,6.38,6.06,0,0,0,0,-6.38,6455,NCAA March Madness 2004,Xbox,stored_id,ok
9a73fd18-1f4a-47cb-b817-dd2c404115d4,NCAA March Madness 2004,Xbox,CIB,available,6.68,6.02,6.68,6.06,0,0,0,0,-6.68,6455,NCAA March Madness 2004,Xbox,stored_id,ok
c80162d6-5c81-49ca-9931-26c175ee33d1,NCAA March Madness 2005,Xbox 360,CIB,available,7.42,4.39,7.42,4.39,0,0,0,0,-7.42,6456,NCAA March Madness 2005,Xbox,stored_id,ok
547794a2-7080-4118-a992-bcf8005ef4d9,NCAA March Madness 2006,Xbox,CIB,available,7.46,5.78,7.46,5.77,0,0,0,0,-7.46,6457,NCAA March Madness 2006,Xbox,stored_id,ok
9d4f5e44-eea4-4cff-843a-90cc5d7e13e6,Need for Speed Most Wanted,GameCube,CIB,available,37.5,27.04,37.5,26.89,0,0,0,0,-37.5,3442,Need for Speed Most Wanted,Gamecube,stored_id,ok
91a28b84-19de-46ef-810f-1b2ad22c0604,Need for Speed Underground 2,Xbox,CIB,available,18.93,14.97,18.93,15.75,0,0,0,0,-18.93,6463,Need for Speed Underground 2,Xbox,stored_id,ok
801a49a6-6edc-4f30-93f7-b9816e779064,NFL 2K3,GameCube,CIB,available,7,7,7,5.21,0,0,0,0,-7,3445,NFL 2K3,Gamecube,stored_id,ok
bee3b455-03a4-456d-aff1-0db63882c989,NFL 2K3,PlayStation 2,CIB,available,3.91,3.91,0,3.49,0,0,0,0,-3.91,5585,NFL 2K3,Playstation 2,stored_id,ok
676e749f-60a7-4628-8341-890002a290d2,NFL Blitz 2002,GameCube,CIB,available,15,10.35,15,10.35,0,0,0,0,-15,3192,NFL Blitz 2002,Gamecube,stored_id,ok
f760573f-1698-4f39-8619-c08b9fa1c4cb,Shaun White Snowboarding Road Trip,Wii,CIB,available,5,2.59,5,2.59,0,0,0,0,-5,15980,Shaun White Snowboarding Road Trip,Wii,upc,ok
dc93eed5-033e-4e41-b6ad-ad16b4d7d0ff,Shin Hokuto Musou,PlayStation 3,CIB,available,7,7,0,8.07,0,0,0,0,-7,152938,Shin Hokuto Musou,JP Playstation 3,upc,ok
6288ad1f-9197-41ab-bcc1-bb2c9cd5f381,Shin Sangoku Musou Multi Raid Special,PlayStation 3,CIB,available,23.02,1.5,23.02,1.5,0,0,0,0,-23.02,8362607,Shin Sangoku Musou Multi Raid Special,JP Playstation 3,stored_id,ok
dc5d2192-714f-4101-b70f-2ae7f003c330,Skylanders Swap Force,Xbox 360,CIB,available,10.75,9.05,10.75,9.05,10.75,49.95,54.95,10.75,0,,"Skylanders: Swap Force Prices Xbox 360 | Compare Loose, CIB &amp; New Prices",Xbox 360,pricecharting_web,ok
c1fac0b5-8c3b-49cc-b2d3-e2d6fafae7f8,Space Channel 5 Part 2,PlayStation 2,CIB,available,16.14,12.98,16.14,12.98,0,0,0,0,-16.14,1979870,Space Channel 5 Part 2,JP Playstation 2,stored_id,ok
da57121a-efc9-4c1e-915c-3844bff525d9,SpongeBob SquarePants The Movie,PlayStation 2,CIB,available,18.66,12.95,18.66,12.86,0,0,0,0,-18.66,5811,SpongeBob SquarePants The Movie,Playstation 2,upc,ok
c2c0afcd-41ef-46d5-8034-2c4b674fe248,SSX 3,GameCube,CIB,available,24.01,15.91,24.01,15.74,0,0,0,0,-24.01,3566,SSX 3,Gamecube,title_platform,ok
2ce01837-fe29-4943-8e1a-3d442e9db5c4,Star Wars Battlefront,Xbox,CIB,available,15.65,12.24,15.65,8.5,12.99,69.5,169.86,12.99,-2.66,,"Star Wars Battlefront Prices Xbox | Compare Loose, CIB &amp; New Prices",Xbox,pricecharting_web,price_refresh_needed
7aef3301-ae0f-4ad4-b1a4-3640de0d8262,Star Wars Battlefront [Deluxe Edition],Xbox One,CIB,available,6.83,5.96,6.83,4.11,5.46,10.37,82.65,5.46,-1.37,,"Star Wars Battlefront Prices Xbox One | Compare Loose, CIB &amp; New Prices",Xbox One,pricecharting_web,price_refresh_needed
6f459285-88f9-483c-aec3-ef2dfda7abd5,Star Wars Battlefront 2,Xbox,CIB,available,15.65,12.24,15.65,12.24,0,0,0,0,-15.65,6612,Star Wars Battlefront 2,Xbox,stored_id,ok
ed38a1fe-582c-4e9e-9894-d6cfe8010f50,Super Monkey Ball: Banana Mania,Xbox One,CIB,available,11.97,7.99,11.97,0,0,0,0,0,-11.97,3085287,Super Monkey Ball Banana Mania [Launch Edition],PAL Xbox One,title_platform,ok
9b426471-2619-4dd0-8760-30ac05d1f028,Super Robot Wars Z,PlayStation 2,CIB,available,11.26,4.86,11.26,2.99,0,0,0,0,-11.26,4956676,Super Robot Wars ZII [Special ZII Box],JP PSP,title_only,ok
82a73ec5-c7c9-413b-98dc-9f9b1301aa0a,Tales of Legendia,PlayStation 2,CIB,available,9.17,6.43,9.17,22.79,0,0,0,0,-9.17,14206,Tales of Legendia,Playstation 2,title_platform,ok
02c6db1d-8bed-410c-b921-feeb881372cf,Tales of Xillia,PlayStation 3,CIB,available,47.49,8.43,47.49,12.42,0,0,0,0,-47.49,34152,Tales of Xillia,Playstation 3,title_platform,ok
ab7840df-92e1-445f-86ed-4ffb40ec1ea4,Tamagotchi no Appare! Niji-Venture,DS,CIB,available,18.8,17.95,18.8,17.95,0,0,0,0,-18.8,6073050,Tamagotchi no Appare! Niji-Venture,JP Nintendo DS,title_platform,ok
1ff06926-3fb6-4ec9-937c-d48811db7fd6,Team Elimination Games,Wii,CIB,available,8.95,4.39,8.95,4.46,0,0,0,0,-8.95,19968,Team Elimination Games,Wii,title_platform,ok
15ef0ad7-b936-4f50-b0cc-e9f237c9eff5,Teikoku Sensenki,PlayStation 2,CIB,available,3.96,0,3.96,0,0,0,0,0,-3.96,11958543,Teikoku Sensenki,JP Playstation 2,title_platform,ok
203eff95-1de1-42c2-ba78-272be06e42b1,Test Drive,Xbox,CIB,available,8.27,4.74,8.27,4.74,8.27,20.49,22.54,8.27,0,,"Test Drive Prices Xbox | Compare Loose, CIB &amp; New Prices",Xbox,pricecharting_web,ok
86d48349-b15e-4842-b9dc-be01f9ae0c1e,Tetris,Game Boy,CIB,available,15.84,15.5,15.84,15.36,0,0,0,0,-15.84,3073,Tetris,GameBoy,stored_id,ok
91395ced-25f5-4baa-9a1a-92bee80b8597,Tetris Worlds,PlayStation 2,CIB,available,7.71,4.47,7.71,4.47,0,0,0,0,-7.71,5888,Tetris Worlds,Playstation 2,title_platform,ok
1ec35fc4-ed88-46ec-84d3-ca6ad6edc2c1,The Sims 3,Xbox 360,CIB,available,8.97,5.99,8.97,5.99,7.78,13.99,36,7.78,-1.19,,"The Sims 3 Prices Xbox 360 | Compare Loose, CIB &amp; New Prices",Xbox 360,pricecharting_web,price_refresh_needed
b6bd9c03-ef46-4067-8ebc-b7411786257e,Tiger Woods 2006,PlayStation 2,CIB,available,5.99,3.41,5.99,3.41,0,0,0,0,-5.99,5921,Tiger Woods 2006,Playstation 2,stored_id,ok
88021874-c58d-4d51-b005-448977a50306,Tiger Woods PGA Tour 08,PlayStation 2,CIB,available,6.93,3.29,6.93,3.99,0,0,0,0,-6.93,7473,Tiger Woods PGA Tour 08,Wii,title_only,ok
9da38520-f747-4e57-b742-b780251f850f,Tiger Woods PGA Tour 10,Xbox 360,CIB,available,5,3.22,5,5,0,0,0,0,-5,19260,Tiger Woods PGA Tour 10,Xbox 360,title_platform,ok
818bd17b-937d-4c04-9893-3d6ea341619b,Tomb Raider Last Revelation,PlayStation,CIB,available,7.99,7.99,0,7.9,0,0,0,0,-7.99,4855,Tomb Raider Last Revelation,Playstation,title_only,ok
e9f66890-2846-4ef8-bdb0-12d84e98bcf4,Tony Hawks Pro Skater 4,GameCube,CIB,available,14.99,10.45,14.99,10.46,0,0,0,0,-14.99,3621,Tony Hawk 4,Gamecube,stored_id,ok
616bcece-9eb0-4214-b290-431deda63be6,Tony Hawks Underground,GameCube,CIB,available,19.99,14.32,19.99,14.7,0,0,0,0,-19.99,3623,Tony Hawk Underground,Gamecube,title_platform,ok
d8975944-acc8-4261-9d32-ef88b5e28354,Triple Play 2002,PlayStation 2,CIB,available,2.98,2.98,0,2.75,0,0,0,0,-2.98,5952,Triple Play 2002,Playstation 2,title_only,ok
93b193f3-54fb-4dd9-8650-d86562d80177,True Crime Streets of LA,PlayStation 2,CIB,available,14.48,8.43,14.48,8.46,14.04,56.57,73.57,14.04,-0.44,,"True Crime Streets of LA Prices Playstation 2 | Compare Loose, CIB &amp; New Prices",PlayStation 2,pricecharting_web,price_refresh_needed
19932709-4fb3-4692-aafb-bd6f4c72c4e4,Turning Point Fall of Liberty,Xbox 360,CIB,available,11.03,6.9,11.03,6.9,0,0,0,0,-11.03,11897,Turning Point Fall of Liberty,Xbox 360,stored_id,ok
3fb00641-e178-4fa8-a951-da2a53f8c9ce,Ultimate Board Game Collection,PlayStation 2,CIB,available,5.2,3.55,5.2,3.55,0,0,0,0,-5.2,10785,Ultimate Board Game Collection,Playstation 2,title_only,ok
577ad085-c92a-44d4-9a06-b6d86aebc76f,Ultimate Board Game Collection,PlayStation 2,CIB,available,5.2,3.55,5.2,3.55,0,0,0,0,-5.2,10785,Ultimate Board Game Collection,Playstation 2,title_only,ok
c5da05b2-6e10-40f9-8309-a8036dc7aa1b,Uncharted 3: Drake's Deception,PlayStation 3,CIB,available,5.33,5.33,0,5.05,0,0,0,0,-5.33,32205,Uncharted 3: Drake's Deception,Playstation 3,title_platform,ok
208a8c64-111e-440e-a648-381cc0a88618,Victorious: Time to Shine,Xbox 360,CIB,available,4.9,3.47,4.9,3.47,4.9,9.86,10.85,4.9,0,,"Victorious: Time to Shine Prices Xbox 360 | Compare Loose, CIB &amp; New Prices",Xbox 360,pricecharting_web,ok
919d8bdf-73ef-4cf9-9325-77d1a6319bdb,White Knight Chronicles,PlayStation 3,CIB,available,8.28,7.6,8.28,7.55,0,0,0,0,-8.28,3206599,White Knight Chronicles,JP Playstation 3,upc,ok
3ab5bed9-1b50-449f-8fa0-3fc6ec2a085e,Wii Fit Plus,Wii,CIB,available,6.1,3.74,6.1,3.77,0,0,0,0,-6.1,19713,Wii Fit Plus,Wii,title_platform,ok
460ce0ca-d6a4-4e15-a4bc-4335a73f2547,WWE Smackdown vs. Raw 2011,PlayStation 2,CIB,available,21.79,16.79,21.79,17.14,19.99,57.47,63.22,19.99,-1.8,,"WWE Smackdown vs. Raw 2011 Prices Playstation 2 | Compare Loose, CIB &amp; New Prices",PlayStation 2,pricecharting_web,price_refresh_needed
1ce49234-aab6-43ff-9a6c-23276e874838,WWE Smackdown vs. Raw 2011,PlayStation 2,CIB,available,17.19,17.19,0,17.14,19.99,57.47,63.22,19.99,2.8,,"WWE Smackdown vs. Raw 2011 Prices Playstation 2 | Compare Loose, CIB &amp; New Prices",PlayStation 2,pricecharting_web,selected_market_value_is_loose
dc7ef5f0-d82d-4b9f-81f9-619928906262,Your Shape: Fitness Evolved 2012,Xbox 360,CIB,available,5.25,3.92,5.25,3.92,0,0,0,0,-5.25,32139,Your Shape: Fitness Evolved 2012,Xbox 360,title_platform,ok
